Power n1 n2 mu1 mu2 sigma1 sigma2 GND_shape_parameter alpha mean_evaluation median_evaluation skewness_evaluation
0,112 10 10 0 0,100 1 1 1 0,100 -0,185 -0,227 0,049
0,057 10 10 0 0,100 1 1 1 0,050 -0,185 -0,227 0,049
0,007 10 10 0 0,100 1 1 1 0,010 -0,185 -0,227 0,049
0,001 10 10 0 0,100 1 1 1 0,001 -0,185 -0,227 0,049
0,108 20 10 0 0,100 1 1 1 0,100 -0,229 -0,220 0,033
0,055 20 10 0 0,100 1 1 1 0,050 -0,229 -0,220 0,033
0,010 20 10 0 0,100 1 1 1 0,010 -0,229 -0,220 0,033
0,001 20 10 0 0,100 1 1 1 0,001 -0,229 -0,220 0,033
0,112 30 10 0 0,100 1 1 1 0,100 -0,236 -0,250 0,003
0,057 30 10 0 0,100 1 1 1 0,050 -0,236 -0,250 0,003
0,011 30 10 0 0,100 1 1 1 0,010 -0,236 -0,250 0,003
0,001 30 10 0 0,100 1 1 1 0,001 -0,236 -0,250 0,003
0,114 30 30 0 0,100 1 1 1 0,100 -0,312 -0,310 0,007
0,061 30 30 0 0,100 1 1 1 0,050 -0,312 -0,310 0,007
0,014 30 30 0 0,100 1 1 1 0,010 -0,312 -0,310 0,007
0,002 30 30 0 0,100 1 1 1 0,001 -0,312 -0,310 0,007
0,124 40 30 0 0,100 1 1 1 0,100 -0,354 -0,356 0,014
0,068 40 30 0 0,100 1 1 1 0,050 -0,354 -0,356 0,014
0,015 40 30 0 0,100 1 1 1 0,010 -0,354 -0,356 0,014
0,002 40 30 0 0,100 1 1 1 0,001 -0,354 -0,356 0,014
0,133 50 50 0 0,100 1 1 1 0,100 -0,436 -0,427 -0,013
0,074 50 50 0 0,100 1 1 1 0,050 -0,436 -0,427 -0,013
0,018 50 50 0 0,100 1 1 1 0,010 -0,436 -0,427 -0,013
0,002 50 50 0 0,100 1 1 1 0,001 -0,436 -0,427 -0,013
0,122 50 30 0 0,100 1 1 1 0,100 -0,366 -0,378 -0,000
0,065 50 30 0 0,100 1 1 1 0,050 -0,366 -0,378 -0,000
0,015 50 30 0 0,100 1 1 1 0,010 -0,366 -0,378 -0,000
0,002 50 30 0 0,100 1 1 1 0,001 -0,366 -0,378 -0,000
0,135 60 50 0 0,100 1 1 1 0,100 -0,450 -0,456 0,001
0,074 60 50 0 0,100 1 1 1 0,050 -0,450 -0,456 0,001
0,017 60 50 0 0,100 1 1 1 0,010 -0,450 -0,456 0,001
0,003 60 50 0 0,100 1 1 1 0,001 -0,450 -0,456 0,001
0,134 70 50 0 0,100 1 1 1 0,100 -0,462 -0,474 0,007
0,074 70 50 0 0,100 1 1 1 0,050 -0,462 -0,474 0,007
0,018 70 50 0 0,100 1 1 1 0,010 -0,462 -0,474 0,007
0,002 70 50 0 0,100 1 1 1 0,001 -0,462 -0,474 0,007
0,144 70 70 0 0,100 1 1 1 0,100 -0,512 -0,517 0,020
0,078 70 70 0 0,100 1 1 1 0,050 -0,512 -0,517 0,020
0,020 70 70 0 0,100 1 1 1 0,010 -0,512 -0,517 0,020
0,003 70 70 0 0,100 1 1 1 0,001 -0,512 -0,517 0,020
0,150 80 70 0 0,100 1 1 1 0,100 -0,538 -0,542 0,021
0,081 80 70 0 0,100 1 1 1 0,050 -0,538 -0,542 0,021
0,021 80 70 0 0,100 1 1 1 0,010 -0,538 -0,542 0,021
0,003 80 70 0 0,100 1 1 1 0,001 -0,538 -0,542 0,021
0,144 90 70 0 0,100 1 1 1 0,100 -0,536 -0,543 0,039
0,080 90 70 0 0,100 1 1 1 0,050 -0,536 -0,543 0,039
0,021 90 70 0 0,100 1 1 1 0,010 -0,536 -0,543 0,039
0,003 90 70 0 0,100 1 1 1 0,001 -0,536 -0,543 0,039
0,160 90 90 0 0,100 1 1 1 0,100 -0,589 -0,584 0,010
0,091 90 90 0 0,100 1 1 1 0,050 -0,589 -0,584 0,010
0,023 90 90 0 0,100 1 1 1 0,010 -0,589 -0,584 0,010
0,004 90 90 0 0,100 1 1 1 0,001 -0,589 -0,584 0,010
0,161 100 90 0 0,100 1 1 1 0,100 -0,599 -0,592 0,001
0,092 100 90 0 0,100 1 1 1 0,050 -0,599 -0,592 0,001
0,026 100 90 0 0,100 1 1 1 0,010 -0,599 -0,592 0,001
0,003 100 90 0 0,100 1 1 1 0,001 -0,599 -0,592 0,001
0,162 110 90 0 0,100 1 1 1 0,100 -0,611 -0,614 0,022
0,091 110 90 0 0,100 1 1 1 0,050 -0,611 -0,614 0,022
0,024 110 90 0 0,100 1 1 1 0,010 -0,611 -0,614 0,022
0,003 110 90 0 0,100 1 1 1 0,001 -0,611 -0,614 0,022
0,174 110 110 0 0,100 1 1 1 0,100 -0,642 -0,648 0,012
0,099 110 110 0 0,100 1 1 1 0,050 -0,642 -0,648 0,012
0,027 110 110 0 0,100 1 1 1 0,010 -0,642 -0,648 0,012
0,004 110 110 0 0,100 1 1 1 0,001 -0,642 -0,648 0,012
0,170 120 110 0 0,100 1 1 1 0,100 -0,664 -0,659 -0,031
0,101 120 110 0 0,100 1 1 1 0,050 -0,664 -0,659 -0,031
0,027 120 110 0 0,100 1 1 1 0,010 -0,664 -0,659 -0,031
0,005 120 110 0 0,100 1 1 1 0,001 -0,664 -0,659 -0,031
0,174 130 110 0 0,100 1 1 1 0,100 -0,664 -0,664 -0,009
0,102 130 110 0 0,100 1 1 1 0,050 -0,664 -0,664 -0,009
0,028 130 110 0 0,100 1 1 1 0,010 -0,664 -0,664 -0,009
0,004 130 110 0 0,100 1 1 1 0,001 -0,664 -0,664 -0,009
0,180 130 130 0 0,100 1 1 1 0,100 -0,691 -0,696 0,023
0,104 130 130 0 0,100 1 1 1 0,050 -0,691 -0,696 0,023
0,028 130 130 0 0,100 1 1 1 0,010 -0,691 -0,696 0,023
0,005 130 130 0 0,100 1 1 1 0,001 -0,691 -0,696 0,023
0,183 140 130 0 0,100 1 1 1 0,100 -0,703 -0,697 0,001
0,110 140 130 0 0,100 1 1 1 0,050 -0,703 -0,697 0,001
0,031 140 130 0 0,100 1 1 1 0,010 -0,703 -0,697 0,001
0,004 140 130 0 0,100 1 1 1 0,001 -0,703 -0,697 0,001
0,189 150 130 0 0,100 1 1 1 0,100 -0,722 -0,721 0,010
0,113 150 130 0 0,100 1 1 1 0,050 -0,722 -0,721 0,010
0,032 150 130 0 0,100 1 1 1 0,010 -0,722 -0,721 0,010
0,004 150 130 0 0,100 1 1 1 0,001 -0,722 -0,721 0,010
0,193 150 150 0 0,100 1 1 1 0,100 -0,749 -0,756 0,052
0,115 150 150 0 0,100 1 1 1 0,050 -0,749 -0,756 0,052
0,033 150 150 0 0,100 1 1 1 0,010 -0,749 -0,756 0,052
0,005 150 150 0 0,100 1 1 1 0,001 -0,749 -0,756 0,052
0,196 160 150 0 0,100 1 1 1 0,100 -0,754 -0,761 0,035
0,118 160 150 0 0,100 1 1 1 0,050 -0,754 -0,761 0,035
0,033 160 150 0 0,100 1 1 1 0,010 -0,754 -0,761 0,035
0,006 160 150 0 0,100 1 1 1 0,001 -0,754 -0,761 0,035
0,198 170 150 0 0,100 1 1 1 0,100 -0,778 -0,781 0,009
0,118 170 150 0 0,100 1 1 1 0,050 -0,778 -0,781 0,009
0,036 170 150 0 0,100 1 1 1 0,010 -0,778 -0,781 0,009
0,006 170 150 0 0,100 1 1 1 0,001 -0,778 -0,781 0,009
0,207 170 170 0 0,100 1 1 1 0,100 -0,785 -0,786 0,020
